ip,protocol,slot,oid,path,id,label,kind,access,value,value_name,unit,min,max,step,default,enum_items,max_len,alarm_priority,alarm_tag,alarm_on,alarm_off,slot_status
127.0.0.1,emberplus,0,1.3.3.2.6.1,dhs-emberplus-integration.nToN.params.2.6.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.10.1,dhs-emberplus-integration.nToN.params.2.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.9.1,dhs-emberplus-integration.nToN.params.15.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.5.1,dhs-emberplus-integration.dynamic.sourceParams.5.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.12.3,dhs-emberplus-integration.nToN.targetParams.12.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.7.1,dhs-emberplus-integration.nToN.params.15.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.0.4,dhs-emberplus-integration.identity.dtdVersion,4,dtdVersion,string,R--,2.60,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.13.3,dhs-emberplus-integration.oneToOne.sourceParams.13.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.86.2,dhs-emberplus-integration.dynamic.sourceParams.86.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.4.4.124.1,dhs-emberplus-integration.dynamic.targetParams.124.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.1.13,dhs-emberplus-integration.oneToN.labelsPrimary.targets.t-13,13,t-13,string,RW-,Pri-T13,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.55.1,dhs-emberplus-integration.dynamic.sourceParams.55.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.42.1,dhs-emberplus-integration.dynamic.sourceParams.42.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.5.1.1,dhs-emberplus-integration.nToN.params.5.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.2.3,dhs-emberplus-integration.nToN.labelsPrimary.sources.s-3,3,s-3,string,RW-,Pri-S3,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.1.2.8,dhs-emberplus-integration.nToN.labelsPrimary.sources.s-8,8,s-8,string,RW-,Pri-S8,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.4.127.2,dhs-emberplus-integration.dynamic.targetParams.127.mode,2,mode,enum,RW-,0,,,,,,,manual|bypass|auto,,,,,,
127.0.0.1,emberplus,0,1.3.5.10.1,dhs-emberplus-integration.nToN.targetParams.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.3.1,dhs-emberplus-integration.oneToOne.sourceParams.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.31.2,dhs-emberplus-integration.dynamic.sourceParams.31.mode,2,mode,enum,RW-,0,,,,,,,bypass|auto|manual,,,,,,
127.0.0.1,emberplus,0,1.3.5.5.3,dhs-emberplus-integration.nToN.targetParams.5.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.6.1.1,dhs-emberplus-integration.nToN.params.6.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.0.1,dhs-emberplus-integration.nToN.params.11.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.10.12.1,dhs-emberplus-integration.nToN.params.10.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.2.9,dhs-emberplus-integration.oneToN.labelsPrimary.sources.s-9,9,s-9,string,RW-,Pri-S9,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.1.6,dhs-emberplus-integration.oneToN.labelsSecondary.targets.t-6,6,t-6,string,RW-,Sec-T6,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.2.1.73,dhs-emberplus-integration.dynamic.labelsSecondary.targets.t-73,73,t-73,string,RW-,Sec-T73,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.0.0.1,dhs-emberplus-integration.nToN.params.0.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.12.10.1,dhs-emberplus-integration.nToN.params.12.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.2.2.2,dhs-emberplus-integration.oneToOne.labelsSecondary.sources.s-2,2,s-2,string,RW-,Sec-S2,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.11.3,dhs-emberplus-integration.oneToOne.sourceParams.11.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.1.2,dhs-emberplus-integration.oneToN.labelsSecondary.targets.t-2,2,t-2,string,RW-,Sec-T2,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.14.2,dhs-emberplus-integration.oneToN.sourceParams.14.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.1.1.8,dhs-emberplus-integration.nToN.labelsPrimary.targets.t-8,8,t-8,string,RW-,Pri-T8,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.5.13.1,dhs-emberplus-integration.nToN.params.5.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.10.1,dhs-emberplus-integration.nToN.params.13.10.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.2.9.1,dhs-emberplus-integration.nToN.params.2.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.3.1,dhs-emberplus-integration.nToN.params.13.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.8.1,dhs-emberplus-integration.oneToOne.targetParams.8.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.12.2,dhs-emberplus-integration.oneToN.sourceParams.12.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.6.4,dhs-emberplus-integration.types.vBoolean,4,vBoolean,bool,RW-,,,,,,,false,,,,,,,
127.0.0.1,emberplus,0,1.1.2.2.10,dhs-emberplus-integration.oneToN.labelsSecondary.sources.s-10,10,s-10,string,RW-,Sec-S10,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.1.42,dhs-emberplus-integration.dynamic.labelsPrimary.targets.t-42,42,t-42,string,RW-,Pri-T42,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.1.1.73,dhs-emberplus-integration.dynamic.labelsPrimary.targets.t-73,73,t-73,string,RW-,Pri-T73,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.111.1,dhs-emberplus-integration.dynamic.sourceParams.111.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.11.1,dhs-emberplus-integration.nToN.params.7.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.0.1,dhs-emberplus-integration.dynamic.sourceParams.0.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.8.3,dhs-emberplus-integration.nToN.targetParams.8.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.3.3.1,dhs-emberplus-integration.nToN.params.3.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.1.15.1,dhs-emberplus-integration.nToN.params.1.15.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.12.12.1,dhs-emberplus-integration.nToN.params.12.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.1.0,dhs-emberplus-integration.oneToN.labelsPrimary.targets.t-0,0,t-0,string,RW-,Pri-T0,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.2.5,dhs-emberplus-integration.oneToN.labelsPrimary.sources.s-5,5,s-5,string,RW-,Pri-S5,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.6.3,dhs-emberplus-integration.nToN.targetParams.6.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.4.1,dhs-emberplus-integration.nToN.params.15.4.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.0.3,dhs-emberplus-integration.oneToOne.sourceParams.0.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.3.1,dhs-emberplus-integration.nToN.params.8.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.0.11.1,dhs-emberplus-integration.nToN.params.0.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.11.11.1,dhs-emberplus-integration.nToN.params.11.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.4.5.104.1,dhs-emberplus-integration.dynamic.sourceParams.104.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.13.1,dhs-emberplus-integration.nToN.params.7.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.4.11.3,dhs-emberplus-integration.oneToOne.targetParams.11.mute,3,mute,bool,RW-,,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.2.1.14,dhs-emberplus-integration.oneToN.labelsSecondary.targets.t-14,14,t-14,string,RW-,Sec-T14,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.4.1.1,dhs-emberplus-integration.nToN.params.4.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.1.2.4,dhs-emberplus-integration.oneToOne.labelsPrimary.sources.s-4,4,s-4,string,RW-,Pri-S4,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.1.5.0.2,dhs-emberplus-integration.oneToN.sourceParams.0.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.4.14.2,dhs-emberplus-integration.oneToN.targetParams.14.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.2.5.5.2,dhs-emberplus-integration.oneToOne.sourceParams.5.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.14.1,dhs-emberplus-integration.nToN.params.7.14.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.1.1,dhs-emberplus-integration.nToN.params.13.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.4.3.2,dhs-emberplus-integration.oneToN.targetParams.3.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.3.5.9.1,dhs-emberplus-integration.nToN.targetParams.9.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.5.10.2,dhs-emberplus-integration.nToN.targetParams.10.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.2.1.2.11,dhs-emberplus-integration.oneToOne.labelsPrimary.sources.s-11,11,s-11,string,RW-,Pri-S11,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.0.1.1,dhs-emberplus-integration.nToN.params.0.1.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.7.3.1,dhs-emberplus-integration.nToN.params.7.3.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.1.1.2.1,dhs-emberplus-integration.oneToN.labelsPrimary.sources.s-1,1,s-1,string,RW-,Pri-S1,,,,,,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.13.7.1,dhs-emberplus-integration.nToN.params.13.7.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.2.5.3.2,dhs-emberplus-integration.oneToOne.sourceParams.3.mode,2,mode,enum,RW-,0,,,,,,,auto|manual|bypass,,,,,,
127.0.0.1,emberplus,0,1.1.5.12.1,dhs-emberplus-integration.oneToN.sourceParams.12.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.8.11.1,dhs-emberplus-integration.nToN.params.8.11.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
127.0.0.1,emberplus,0,1.3.3.15.13.1,dhs-emberplus-integration.nToN.params.15.13.gain,1,gain,int,RW-,0,,,-1000,100,1,,,,,,,,
